All data
9
Bore Hole ID
X
Y
Depth
Ni
Fe
SiO2
MgO
Rocktype
    100006.0000    714556.0600    330065.3800        -4.0000         3.1100        15.6100        38.8400        20.4800         4.0000
    100006.0000    714556.0600    330065.3800        -5.0000         8.3600        17.2400        39.7000         9.7100         4.0000
    100006.0000    714556.0600    330065.3800        -6.0000         7.5700        15.2800        41.9200        10.7200         4.0000
    100006.0000    714556.0600    330065.3800        -7.0000         6.8900        11.5400        42.1300        16.5500         4.0000
    100006.0000    714556.0600    330065.3800        -8.0000         0.5600         7.8500        47.3800        26.1600         2.0000
    100006.0000    714556.0600    330065.3800        -9.0000         3.1100        12.4600        41.6800        21.2500         2.0000
    100006.0000    714556.0600    330065.3800       -10.0000         1.7900        11.0200        40.7400        23.4800         2.0000
    100006.0000    714556.0600    330065.3800       -11.0000         1.7500        12.1200        42.5200        23.7500         2.0000
    100006.0000    714556.0600    330065.3800       -12.0000         2.3200        13.0900        45.2200        17.5200         2.0000
    100006.0000    714556.0600    330065.3800       -13.0000         3.5700         9.5300        44.1600        22.4900         2.0000
    100006.0000    714556.0600    330065.3800       -14.0000         1.6300         8.7900        45.7000        24.0500         2.0000
    100006.0000    714556.0600    330065.3800       -15.0000         3.4700        12.8900        43.0100        19.0700         2.0000
    100007.0000    715037.8100    330256.9100        -1.0000         0.8100        36.1000        22.9100         2.3600         5.0000
    100007.0000    715037.8100    330256.9100        -2.0000         1.2600        39.8900        21.3200         2.9700         2.0000
    100007.0000    715037.8100    330256.9100        -3.0000         2.1400        34.6300        22.4600         9.3200         2.0000
    100007.0000    715037.8100    330256.9100        -4.0000         2.4000         9.6500        38.9400        30.1600         2.0000
    100007.0000    715037.8100    330256.9100        -5.0000         2.4700        12.3000        36.3500        29.3500         2.0000
    100007.0000    715037.8100    330256.9100        -6.0000         2.5600        15.4700        33.7000        27.1500         2.0000
    100007.0000    715037.8100    330256.9100        -6.5000         1.8900        11.0800        36.1200        30.7700         2.0000
    100071.0000    712347.8100    329406.0900        -1.0000         0.5100        39.0100        20.4200         1.0500         5.0000
    100071.0000    712347.8100    329406.0900        -2.0000         0.6400        39.8500        25.8000         1.1500         5.0000
    100071.0000    712347.8100    329406.0900        -3.0000         0.8300        29.7400        46.0500         0.9300         5.0000
    100071.0000    712347.8100    329406.0900        -4.0000         2.1000        21.2800        35.5800        15.4500         1.0000
    100071.0000    712347.8100    329406.0900        -5.0000         2.1700        10.5800        42.2900        24.0600         1.0000
    100071.0000    712347.8100    329406.0900        -6.0000         2.1100        10.0600        43.3800        24.4400         1.0000
    100071.0000    712347.8100    329406.0900        -7.0000         1.6200        10.1600        49.6700        18.6100         1.0000
    100071.0000    712347.8100    329406.0900        -8.0000         2.1600         7.1900        42.5800        19.3300         1.0000
    100071.0000    712347.8100    329406.0900        -9.0000         2.2100        17.3800        37.4800        17.8000         1.0000
    100071.0000    712347.8100    329406.0900       -10.0000         2.0800        11.4100        41.4000        24.6300         1.0000
    100071.0000    712347.8100    329406.0900       -11.0000         2.5000        11.1500        37.3500        28.0500         1.0000
    100071.0000    712347.8100    329406.0900       -12.0000         2.0100         9.8500        41.3100        27.6000         1.0000
    100071.0000    712347.8100    329406.0900       -13.0000         1.7100        11.1400        47.4900        22.6100         1.0000
    100071.0000    712347.8100    329406.0900       -14.0000         1.7700        10.2700        45.5900        25.2200         1.0000
    100071.0000    712347.8100    329406.0900       -15.0000         1.9000        11.1900        40.7300        25.6600         1.0000
    100072.0000    712346.5600    329206.1200        -1.0000         0.9000        41.2300         9.2900         1.8800         5.0000
    100072.0000    712346.5600    329206.1200        -2.0000         3.3500        13.2900        34.7900        26.9200         1.0000
    100072.0000    712346.5600    329206.1200        -3.0000         1.3400        31.0200        31.2000         2.7200         1.0000
    100072.0000    712346.5600    329206.1200        -4.0000         1.9200        30.5800        24.7800         7.1300         1.0000
    100072.0000    712346.5600    329206.1200        -5.0000         2.0700         9.5400        38.9300        30.2500         1.0000
    100072.0000    712346.5600    329206.1200        -6.0000         1.8400         9.6800        36.5800        29.4300         1.0000
    100072.0000    712346.5600    329206.1200        -7.0000         2.0600         8.5200        38.0900        32.8700         1.0000
    100072.0000    712346.5600    329206.1200        -8.0000         1.8300         8.6000        39.5500        32.1100         1.0000
    100072.0000    712346.5600    329206.1200        -9.0000         1.8200         8.3100        39.1900        32.9800         1.0000
    100072.0000    712346.5600    329206.1200       -10.0000         1.8200        10.1800        38.0800        32.2300         1.0000
    100072.0000    712346.5600    329206.1200       -10.5000         2.2800        16.9400        34.0800        21.4300         1.0000
    100073.0000    712141.5000    329207.1200        -1.0000         0.2600         6.1600        39.7600        36.3400         5.0000
